"","Source","Ligand","Receptor","Target","Weight"
"7179","S:Osteoblasts","COL4A1","CD47","T:FB",2.6128686013
"7256","S:Osteoblasts","COL4A4","CD47","T:FB",1.7460775536
"7446","S:Osteoblasts","THBS2","CD47","T:FB",2.8992168466
"7656","S:Osteoblasts","COL1A1","ITGA1","T:FB",2.0044074684
"78211","S:Osteoblasts","COL4A1","ITGA1","T:FB",2.5850266013
"7947","S:Osteoblasts","COL4A4","ITGA1","T:FB",1.6952355536
"8362","S:Osteoblasts","COL6A2","ITGA1","T:FB",1.7597835551
"8446","S:Osteoblasts","COL6A3","ITGA1","T:FB",1.969612154
"8562","S:Osteoblasts","COL8A1","ITGA1","T:FB",2.6494116157
"8862","S:Osteoblasts","COL1A1","DDR2","T:FB",1.9616570184
"8953","S:Osteoblasts","COL3A1","DDR2","T:FB",1.7834208475
"9053","S:Osteoblasts","COL14A1","CD44","T:FB",1.7669140802
"9168","S:Osteoblasts","COL1A1","CD44","T:FB",2.0039231584
"9244","S:Osteoblasts","COL1A2","CD44","T:FB",1.5128948362
"9345","S:Osteoblasts","FN1","CD44","T:FB",3.8048240772
"9644","S:Osteoblasts","VCAN","CD44","T:FB",3.3123768221
"9934","S:Osteoblasts","CLCF1","IL6ST","T:FB",1.824537833
"10035","S:Osteoblasts","CLCF1","CNTFR","T:FB",2.117655733
"10436","S:Osteoblasts","BMP2","ENG","T:FB",1.7319956974
"10729","S:Osteoblasts","TGFB3","ENG","T:FB",1.6553579332
"11443","S:Osteoblasts","APP","NGFR","T:FB",1.9631307456
"11542","S:Osteoblasts","NGF","NGFR","T:FB",2.1970968363
"11641","S:Osteoblasts","RTN4","NGFR","T:FB",2.2654912152
"12035","S:Osteoblasts","CYR61","CAV1","T:FB",3.0309533276
"12725","S:Osteoblasts","EFEMP1","EGFR","T:FB",2.6930589912
"12834","S:Osteoblasts","FGF13","EGFR","T:FB",1.8579685096
"13144","S:Osteoblasts","HSP90AA1","EGFR","T:FB",1.8316698917
"13225","S:Osteoblasts","VCAN","EGFR","T:FB",3.2129807821
"13832","S:Osteoblasts","CYR61","ITGB5","T:FB",3.5143496276
"13932","S:Osteoblasts","EDIL3","ITGB5","T:FB",2.8949183703
"14042","S:Osteoblasts","LTBP1","ITGB5","T:FB",2.322614645
"1433","S:Osteoblasts","SERPINE1","ITGB5","T:FB",3.4064945337
"14931","S:Osteoblasts","COL1A1","ITGAV","T:FB",2.1343955184
"15031","S:Osteoblasts","COL1A2","ITGAV","T:FB",1.6433671962
"15135","S:Osteoblasts","COL4A1","ITGAV","T:FB",2.7100146513
"152110","S:Osteoblasts","COL4A4","ITGAV","T:FB",1.8312236036
"1533","S:Osteoblasts","CYR61","ITGAV","T:FB",3.5407827276
"15417","S:Osteoblasts","EDIL3","ITGAV","T:FB",2.9673514703
"1564","S:Osteoblasts","FN1","ITGAV","T:FB",4.0032964372
"15832","S:Osteoblasts","MFGE8","ITGAV","T:FB",2.3325128111
"16041","S:Osteoblasts","SERPINE1","ITGAV","T:FB",3.4479276337
"16518","S:Osteoblasts","COL18A1","ITGA5","T:FB",1.853019875
"16631","S:Osteoblasts","COL1A1","ITGA5","T:FB",1.9299411184
"16724","S:Osteoblasts","CTGF","ITGA5","T:FB",1.6433779693
"16824","S:Osteoblasts","CYR61","ITGA5","T:FB",2.5163283276
"17014","S:Osteoblasts","FN1","ITGA5","T:FB",3.7808420372
"17815","S:Osteoblasts","COL18A1","ITGB1","T:FB",2.023395775
"17914","S:Osteoblasts","COL1A1","ITGB1","T:FB",2.1543170184
"18022","S:Osteoblasts","COL1A2","ITGB1","T:FB",1.6272886962
"18127","S:Osteoblasts","COL3A1","ITGB1","T:FB",1.9000808475
"18233","S:Osteoblasts","COL4A1","ITGB1","T:FB",2.6959361513
"18319","S:Osteoblasts","COL4A4","ITGB1","T:FB",1.8021451036
"18618","S:Osteoblasts","COL6A1","ITGB1","T:FB",1.5390372482
"18732","S:Osteoblasts","COL6A2","ITGB1","T:FB",1.8806931051
"18814","S:Osteoblasts","COL6A3","ITGB1","T:FB",2.091521704
"18913","S:Osteoblasts","CXCL12","ITGB1","T:FB",1.8150045939
"19331","S:Osteoblasts","FN1","ITGB1","T:FB",3.9622179372
"19421","S:Osteoblasts","HSPG2","ITGB1","T:FB",1.7046330604
"1973","S:Osteoblasts","LGALS3BP","ITGB1","T:FB",1.5650607556
"19922","S:Osteoblasts","NPNT","ITGB1","T:FB",1.5055292175
"201111","S:Osteoblasts","TGM2","ITGB1","T:FB",2.0511449357
"20321","S:Osteoblasts","THBS2","ITGB1","T:FB",3.0162843966
"20421","S:Osteoblasts","TIMP2","ITGB1","T:FB",1.8766740357
"20521","S:Osteoblasts","VCAM1","ITGB1","T:FB",1.9889680299
"20621","S:Osteoblasts","VCAN","ITGB1","T:FB",3.3047706821
"2082","S:Osteoblasts","A2M","LRP1","T:FB",2.602746811
"2102","S:Osteoblasts","APP","LRP1","T:FB",2.2726699456
"2122","S:Osteoblasts","CALR","LRP1","T:FB",1.9318657277
"2133","S:Osteoblasts","CTGF","LRP1","T:FB",3.1178779693
"2142","S:Osteoblasts","LRPAP1","LRP1","T:FB",1.8984146163
"21515","S:Osteoblasts","MDK","LRP1","T:FB",2.1804176395
"2161","S:Osteoblasts","PLAT","LRP1","T:FB",2.3180267447
"21713","S:Osteoblasts","PLAU","LRP1","T:FB",2.1425333291
"21813","S:Osteoblasts","PSAP","LRP1","T:FB",1.7884367517
"2192","S:Osteoblasts","SERPINE1","LRP1","T:FB",4.4409732337
"2201","S:Osteoblasts","TFPI","LRP1","T:FB",1.9564039695
"22126","S:Osteoblasts","THBS1","LRP1","T:FB",2.5071489182
"11044","S:Osteoblasts","VCAN","TLR1","T:DC",3.7029088821
"2402","S:Osteoblasts","TIMP1","CD63","T:DC",1.6159058451
"8178","S:Osteoblasts","TGFB3","TGFBR1","T:DC",1.6294021332
"111510","S:Osteoblasts","SEMA4A","PLXND1","T:DC",1.5800288792
"18134","S:Osteoblasts","LTA","TNFRSF1B","T:DC",1.9503681199
"24116","S:Osteoblasts","LAMB2","RPSA","T:DC",1.8676453299
"26212","S:Osteoblasts","VCAN","TLR2","T:DC",3.8483702821
"3668","S:Osteoblasts","GAS6","MERTK","T:DC",3.1108263412
"37310","S:Osteoblasts","GAS6","AXL","T:DC",2.7484438412
"39510","S:Osteoblasts","FN1","PLAUR","T:DC",5.2547910372
"4068","S:Osteoblasts","PLAU","PLAUR","T:DC",2.6049823291
"41312","S:Osteoblasts","SERPINE1","PLAUR","T:DC",4.8304222337
"42510","S:Osteoblasts","VTN","PLAUR","T:DC",2.69689315
"43410","S:Osteoblasts","FN1","SDC2","T:DC",3.2579996372
"5047","S:Osteoblasts","FGF7","NRP1","T:DC",2.205544817656
"5548","S:Osteoblasts","CXCL12","CXCR4","T:DC",2.6171985939
"5664","S:Osteoblasts","CXCL12","CD4","T:DC",2.9814101939
"5865","S:Osteoblasts","CSF1","CSF1R","T:DC",2.6662077779
"5972","S:Osteoblasts","IL34","CSF1R","T:DC",3.7520326011
"6039","S:Osteoblasts","CP","SLC40A1","T:DC",2.340771926
"6259","S:Osteoblasts","MDK","SDC3","T:DC",1.7801175395
"6346","S:Osteoblasts","COL4A1","CD47","T:DC",2.6364910513
"6455","S:Osteoblasts","COL4A4","CD47","T:DC",1.7697000036
"66310","S:Osteoblasts","THBS2","CD47","T:DC",2.9228392966
"68212","S:Osteoblasts","COL1A1","CD36","T:DC",2.0680116184
"6957","S:Osteoblasts","COL1A2","CD36","T:DC",1.5679832962
"7055","S:Osteoblasts","THBS1","CD36","T:DC",1.7417194182
"7188","S:Osteoblasts","COL14A1","CD44","T:DC",1.7757404502
"7266","S:Osteoblasts","COL1A1","CD44","T:DC",2.0127495284
"7348","S:Osteoblasts","COL1A2","CD44","T:DC",1.5217212062
"7456","S:Osteoblasts","FN1","CD44","T:DC",3.8136504472
"77310","S:Osteoblasts","VCAN","CD44","T:DC",3.3212031921
"80310","S:Osteoblasts","CCL2","CCR1","T:DC",3.4237555759
"8239","S:Osteoblasts","CTGF","ITGB2","T:DC",2.9865779693
"8372","S:Osteoblasts","CYR61","ITGB2","T:DC",4.3085283276
"8454","S:Osteoblasts","F10","ITGB2","T:DC",2.1209158546
"8572","S:Osteoblasts","HP","ITGB2","T:DC",1.5733884306
"8663","S:Osteoblasts","ICAM2","ITGB2","T:DC",2.0732402999
"8762","S:Osteoblasts","PLAT","ITGB2","T:DC",2.1337267447
"8872","S:Osteoblasts","PLAU","ITGB2","T:DC",2.0362333291
"8961","S:Osteoblasts","VCAM1","ITGB2","T:DC",2.8537921299
"9254","S:Osteoblasts","CFH","ITGAM","T:DC",2.3973566175
"9354","S:Osteoblasts","CTGF","ITGAM","T:DC",2.6585036693
"9453","S:Osteoblasts","CYR61","ITGAM","T:DC",3.9764540276
"9535","S:Osteoblasts","F10","ITGAM","T:DC",1.7948415546
"9762","S:Osteoblasts","ICAM2","ITGAM","T:DC",1.7221659999
"9836","S:Osteoblasts","PLAT","ITGAM","T:DC",1.8046524447
"9942","S:Osteoblasts","PLAU","ITGAM","T:DC",1.7191590291
"10443","S:Osteoblasts","COL1A1","CD93","T:DC",2.1499062184
"10543","S:Osteoblasts","COL1A2","CD93","T:DC",1.6708778962
"106210","S:Osteoblasts","COL4A1","CD93","T:DC",2.7965253513
"10735","S:Osteoblasts","COL4A2","CD93","T:DC",2.1817383365
"108210","S:Osteoblasts","COL4A4","CD93","T:DC",1.8677343036
"113210","S:Osteoblasts","B2M","TFRC","T:DC",1.555925153
"123112","S:Osteoblasts","APP","TNFRSF21","T:DC",1.5537977456
"12631","S:Osteoblasts","ANXA1","FPR3","T:DC",2.3125821742
"12734","S:Osteoblasts","HEBP1","FPR3","T:DC",2.7885571595
"12842","S:Osteoblasts","ANXA1","FPR1","T:DC",2.4026101742
"1504","S:Osteoblasts","FN1","ITGB1","T:DC",2.5649210372
"1605","S:Osteoblasts","THBS2","ITGB1","T:DC",1.6189874966
"163110","S:Osteoblasts","VCAN","ITGB1","T:DC",1.9074737821
"17023","S:Osteoblasts","CTGF","LRP1","T:DC",1.8164045693
"17623","S:Osteoblasts","SERPINE1","LRP1","T:DC",3.1394998337
"31213","S:Osteoblasts","TGM2","TBXA2R","T:Neurons",2.5231062357
"51510","S:Osteoblasts","TGFB2","TGFBR2","T:Neurons",1.602372401
"61012","S:Osteoblasts","TGFB3","TGFBR2","T:Neurons",1.8926477332
"7196","S:Osteoblasts","PGF","NRP2","T:Neurons",1.9935305094
"8188","S:Osteoblasts","SEMA3C","NRP2","T:Neurons",1.9289045246
"9178","S:Osteoblasts","SEMA3F","NRP2","T:Neurons",2.2581576187
"10186","S:Osteoblasts","NGF","NGFRAP1","T:Neurons",2.2253564363
"11168","S:Osteoblasts","MDK","PTPRZ1","T:Neurons",2.1193142395
"12147","S:Osteoblasts","LTA","TNFRSF1A","T:Neurons",1.5512280199
"14164","S:Osteoblasts","LAMC1","ITGB4","T:Neurons",3.290717422
"19133","S:Osteoblasts","GAS6","TYRO3","T:Neurons",3.5766908412
"20126","S:Osteoblasts","PROS1","TYRO3","T:Neurons",1.5179582476
"21128","S:Osteoblasts","GAS6","AXL","T:Neurons",3.7597208412
"22131","S:Osteoblasts","PROS1","AXL","T:Neurons",1.5619882476
"23102","S:Osteoblasts","F10","F3","T:Neurons",1.8369259546
"24214","S:Osteoblasts","TFPI","F3","T:Neurons",2.1011140695
"25410","S:Osteoblasts","EFEMP2","PLSCR4","T:Neurons",1.5054072169
"26311","S:Osteoblasts","CXCL12","SDC4","T:Neurons",3.0510604939
"2749","S:Osteoblasts","MDK","SDC4","T:Neurons",2.2893494395
"28213","S:Osteoblasts","TFPI","SDC4","T:Neurons",2.3453357695
"29213","S:Osteoblasts","TGM2","SDC4","T:Neurons",2.7152008357
"30116","S:Osteoblasts","THBS1","SDC4","T:Neurons",2.2320807182
"31312","S:Osteoblasts","COL4A1","ITGB8","T:Neurons",4.7231672513
"32311","S:Osteoblasts","FN1","ITGB8","T:Neurons",5.9054490372
"3347","S:Osteoblasts","TGFB1","ITGB8","T:Neurons",2.8468607348
"34212","S:Osteoblasts","VTN","ITGB8","T:Neurons",3.10055115
"35212","S:Osteoblasts","COL4A1","CD47","T:Neurons",2.8705163513
"3676","S:Osteoblasts","COL4A4","CD47","T:Neurons",2.0037253036
"3749","S:Osteoblasts","THBS1","CD47","T:Neurons",1.7326050182
"3849","S:Osteoblasts","THBS2","CD47","T:Neurons",3.1568645966
"4076","S:Osteoblasts","COL3A1","MAG","T:Neurons",2.9991279475
"41411","S:Osteoblasts","COL9A2","MAG","T:Neurons",2.3440165056
"42610","S:Osteoblasts","FN1","MAG","T:Neurons",5.0172650372
"43510","S:Osteoblasts","COL18A1","GPC4","T:Neurons",2.861002875
"44311","S:Osteoblasts","COL14A1","CD44","T:Neurons",2.4338969402
"45213","S:Osteoblasts","COL1A1","CD44","T:Neurons",2.6709060184
"4656","S:Osteoblasts","COL1A2","CD44","T:Neurons",2.1798776962
"47310","S:Osteoblasts","FN1","CD44","T:Neurons",4.4718069372
"4848","S:Osteoblasts","HGF","CD44","T:Neurons",1.6228096365
"5055","S:Osteoblasts","VCAN","CD44","T:Neurons",3.9793596821
"5349","S:Osteoblasts","CLCF1","CNTFR","T:Neurons",1.949893733
"5982","S:Osteoblasts","APP","NGFR","T:Neurons",1.6870532456
"6048","S:Osteoblasts","NGF","NGFR","T:Neurons",1.9210193363
"61510","S:Osteoblasts","RTN4","NGFR","T:Neurons",1.9894137152
"6267","S:Osteoblasts","APP","NCSTN","T:Neurons",1.5272081456
"6354","S:Osteoblasts","PSEN1","NCSTN","T:Neurons",1.6884396621
"6465","S:Osteoblasts","APP","GPC1","T:Neurons",2.8358889456
"6564","S:Osteoblasts","COL18A1","GPC1","T:Neurons",3.521738875
"6648","S:Osteoblasts","SLIT2","GPC1","T:Neurons",3.3182418353
"6739","S:Osteoblasts","ADAM9","ITGA6","T:Neurons",2.058507165
"68310","S:Osteoblasts","COL6A1","ITGA6","T:Neurons",2.7841463482
"6965","S:Osteoblasts","FN1","ITGA6","T:Neurons",5.1613270372
"7065","S:Osteoblasts","LAMA4","ITGA6","T:Neurons",1.9488984194
"71106","S:Osteoblasts","LAMC1","ITGA6","T:Neurons",2.755348422
"7274","S:Osteoblasts","MDK","ITGA6","T:Neurons",2.7884026395
"7356","S:Osteoblasts","THBS1","ITGA6","T:Neurons",2.7841339182
"7464","S:Osteoblasts","THBS2","ITGA6","T:Neurons",4.3313934966
"7666","S:Osteoblasts","ADAM9","ITGAV","T:Neurons",1.620175465
"7839","S:Osteoblasts","COL1A1","ITGAV","T:Neurons",2.8770944184
"7956","S:Osteoblasts","COL1A2","ITGAV","T:Neurons",2.3860660962
"8047","S:Osteoblasts","COL4A1","ITGAV","T:Neurons",3.4527135513
"8196","S:Osteoblasts","COL4A4","ITGAV","T:Neurons",2.5739225036
"8247","S:Osteoblasts","CYR61","ITGAV","T:Neurons",4.2834816276
"8382","S:Osteoblasts","EDIL3","ITGAV","T:Neurons",3.7100503703
"8464","S:Osteoblasts","FBN1","ITGAV","T:Neurons",1.5234242638
"8582","S:Osteoblasts","FN1","ITGAV","T:Neurons",4.7459953372
"8672","S:Osteoblasts","LAMC1","ITGAV","T:Neurons",2.175016722
"8772","S:Osteoblasts","MFGE8","ITGAV","T:Neurons",3.0752117111
"8881","S:Osteoblasts","PLAU","ITGAV","T:Neurons",1.9371866291
"8971","S:Osteoblasts","SERPINE1","ITGAV","T:Neurons",4.1906265337
"9061","S:Osteoblasts","TGFB1","ITGAV","T:Neurons",1.5674070348
"9186","S:Osteoblasts","VTN","ITGAV","T:Neurons",1.99909745
"9543","S:Osteoblasts","ANGPT1","ITGB1","T:Neurons",1.6253811875
"9772","S:Osteoblasts","COL18A1","ITGB1","T:Neurons",2.168524475
"9843","S:Osteoblasts","COL1A1","ITGB1","T:Neurons",2.2994457184
"9952","S:Osteoblasts","COL1A2","ITGB1","T:Neurons",1.7724173962
"10042","S:Osteoblasts","COL3A1","ITGB1","T:Neurons",2.0452095475
"10194","S:Osteoblasts","COL4A1","ITGB1","T:Neurons",2.8410648513
"10234","S:Osteoblasts","COL4A4","ITGB1","T:Neurons",1.9472738036
"10452","S:Osteoblasts","COL5A2","ITGB1","T:Neurons",1.5115895436
"10553","S:Osteoblasts","COL6A1","ITGB1","T:Neurons",1.6841659482
"10636","S:Osteoblasts","COL6A2","ITGB1","T:Neurons",2.0258218051
"10741","S:Osteoblasts","COL6A3","ITGB1","T:Neurons",2.236650404
"10835","S:Osteoblasts","CXCL12","ITGB1","T:Neurons",1.9601332939
"112210","S:Osteoblasts","FN1","ITGB1","T:Neurons",4.1073466372
"11334","S:Osteoblasts","HSPG2","ITGB1","T:Neurons",1.8497617604
"11551","S:Osteoblasts","LAMC1","ITGB1","T:Neurons",1.586368022
"1165","S:Osteoblasts","LGALS3BP","ITGB1","T:Neurons",1.7101894556
"11736","S:Osteoblasts","MDK","ITGB1","T:Neurons",1.6064222395
"11834","S:Osteoblasts","NPNT","ITGB1","T:Neurons",1.6506579175
"12042","S:Osteoblasts","TGM2","ITGB1","T:Neurons",2.1962736357
"12157","S:Osteoblasts","THBS1","ITGB1","T:Neurons",1.6441535182
"12233","S:Osteoblasts","THBS2","ITGB1","T:Neurons",3.1614130966
"12327","S:Osteoblasts","TIMP2","ITGB1","T:Neurons",2.0218027357
"12427","S:Osteoblasts","VCAM1","ITGB1","T:Neurons",2.1340967299
"12526","S:Osteoblasts","VCAN","ITGB1","T:Neurons",3.4498993821
"11053","S:Osteoblasts","TNFSF12","TNFRSF12A","T:Astrocyte",1.592593297
"31411","S:Osteoblasts","TGM2","TBXA2R","T:Astrocyte",3.9676300357
"51610","S:Osteoblasts","TGFB2","TGFBR2","T:Astrocyte",1.551011801
"61610","S:Osteoblasts","TGFB3","TGFBR2","T:Astrocyte",1.8412871332
"7206","S:Osteoblasts","SEMA3F","PLXNA3","T:Astrocyte",2.5785160187
"8205","S:Osteoblasts","SEMA3C","PLXND1","T:Astrocyte",2.0688049246
"9195","S:Osteoblasts","SEMA4A","PLXND1","T:Astrocyte",2.2490482792
"10203","S:Osteoblasts","NGF","NGFRAP1","T:Astrocyte",2.1848243363
"11176","S:Osteoblasts","MFGE8","PDGFRB","T:Astrocyte",2.2390670111
"13154","S:Osteoblasts","PDGFA","PDGFRB","T:Astrocyte",2.4366785421
"14174","S:Osteoblasts","PDGFC","PDGFRB","T:Astrocyte",1.5160804686
"15144","S:Osteoblasts","PDGFD","PDGFRB","T:Astrocyte",2.5749250247
"18144","S:Osteoblasts","LTA","LTBR","T:Astrocyte",2.7339862199
"19143","S:Osteoblasts","LTB","LTBR","T:Astrocyte",1.7784343076
"20133","S:Osteoblasts","LAMC1","ITGB4","T:Astrocyte",3.130502422
"22141","S:Osteoblasts","HLA-B","CANX","T:Astrocyte",2.0277434582
"26410","S:Osteoblasts","GAS6","TYRO3","T:Astrocyte",5.6231317412
"2759","S:Osteoblasts","PROS1","TYRO3","T:Astrocyte",3.5643991476
"28311","S:Osteoblasts","GAS6","AXL","T:Astrocyte",3.5620048412
"30212","S:Osteoblasts","FN1","SDC2","T:Astrocyte",4.0183970372
"3686","S:Osteoblasts","F10","F3","T:Astrocyte",1.9111206546
"3757","S:Osteoblasts","TFPI","F3","T:Astrocyte",2.1753087695
"3858","S:Osteoblasts","EFNA5","EPHA3","T:Astrocyte",2.8240382399
"4085","S:Osteoblasts","DLL1","NOTCH4","T:Astrocyte",1.9885537647
"41510","S:Osteoblasts","JAG1","NOTCH4","T:Astrocyte",2.3117196158
"4279","S:Osteoblasts","PSEN1","NOTCH4","T:Astrocyte",2.1445705621
"4368","S:Osteoblasts","THBS2","NOTCH4","T:Astrocyte",3.7270775966
"45311","S:Osteoblasts","CP","SLC40A1","T:Astrocyte",2.184443126
"4665","S:Osteoblasts","COL4A1","ITGB8","T:Astrocyte",4.3101202513
"47410","S:Osteoblasts","FN1","ITGB8","T:Astrocyte",5.4924020372
"4857","S:Osteoblasts","TGFB1","ITGB8","T:Astrocyte",2.4338137348
"49311","S:Osteoblasts","VTN","ITGB8","T:Astrocyte",2.68750415
"5065","S:Osteoblasts","COL4A1","CD47","T:Astrocyte",3.2044772513
"51710","S:Osteoblasts","COL4A4","CD47","T:Astrocyte",2.3376862036
"52311","S:Osteoblasts","THBS1","CD47","T:Astrocyte",2.0665659182
"5359","S:Osteoblasts","THBS2","CD47","T:Astrocyte",3.4908254966
"5557","S:Osteoblasts","COL3A1","MAG","T:Astrocyte",2.8504439475
"5672","S:Osteoblasts","COL9A2","MAG","T:Astrocyte",2.1953325056
"5759","S:Osteoblasts","FN1","MAG","T:Astrocyte",4.8685810372
"5874","S:Osteoblasts","COL14A1","CD44","T:Astrocyte",1.9838484402
"5992","S:Osteoblasts","COL1A1","CD44","T:Astrocyte",2.2208575184
"6057","S:Osteoblasts","COL1A2","CD44","T:Astrocyte",1.7298291962
"6179","S:Osteoblasts","FN1","CD44","T:Astrocyte",4.0217584372
"6474","S:Osteoblasts","VCAN","CD44","T:Astrocyte",3.5293111821
"6658","S:Osteoblasts","CLCF1","LIFR","T:Astrocyte",2.319701733
"68410","S:Osteoblasts","C3","CD46","T:Astrocyte",2.1121568986
"7364","S:Osteoblasts","BMP2","BMPR1B","T:Astrocyte",3.2096472974
"7473","S:Osteoblasts","FST","BMPR1B","T:Astrocyte",3.1814240176
"7538","S:Osteoblasts","RGMA","BMPR1B","T:Astrocyte",2.790792
"7672","S:Osteoblasts","BMP2","ACVR2A","T:Astrocyte",3.6533142974
"7749","S:Osteoblasts","BMP2","ACVR1","T:Astrocyte",3.0533642974
"7845","S:Osteoblasts","TGFB2","ACVR1","T:Astrocyte",2.639451201
"7965","S:Osteoblasts","APP","NCSTN","T:Astrocyte",3.3105999456
"8055","S:Osteoblasts","PSEN1","NCSTN","T:Astrocyte",3.4718314621
"81104","S:Osteoblasts","APP","GPC1","T:Astrocyte",3.3781299456
"8256","S:Osteoblasts","COL18A1","GPC1","T:Astrocyte",4.063979875
"8391","S:Osteoblasts","SLIT2","GPC1","T:Astrocyte",3.8604828353
"8591","S:Osteoblasts","THBS1","SCARB1","T:Astrocyte",1.7968869182
"8681","S:Osteoblasts","ADAM17","NOTCH1","T:Astrocyte",3.2955103755
"8782","S:Osteoblasts","DLL1","NOTCH1","T:Astrocyte",3.1820926647
"8891","S:Osteoblasts","JAG1","NOTCH1","T:Astrocyte",3.5472585158
"8981","S:Osteoblasts","MFNG","NOTCH1","T:Astrocyte",2.9195285009
"9071","S:Osteoblasts","NOV","NOTCH1","T:Astrocyte",5.0609500122
"91101","S:Osteoblasts","PSEN1","NOTCH1","T:Astrocyte",3.3481094621
"9264","S:Osteoblasts","ADAM15","ITGAV","T:Astrocyte",1.6925454382
"9362","S:Osteoblasts","ADAM9","ITGAV","T:Astrocyte",2.528692165
"9462","S:Osteoblasts","CALR","ITGAV","T:Astrocyte",2.3320357277
"9553","S:Osteoblasts","COL1A1","ITGAV","T:Astrocyte",3.7856111184
"9653","S:Osteoblasts","COL1A2","ITGAV","T:Astrocyte",3.2945827962
"9782","S:Osteoblasts","COL4A1","ITGAV","T:Astrocyte",4.3612302513
"9853","S:Osteoblasts","COL4A4","ITGAV","T:Astrocyte",3.4824392036
"9961","S:Osteoblasts","CYR61","ITGAV","T:Astrocyte",5.1919983276
"10052","S:Osteoblasts","EDIL3","ITGAV","T:Astrocyte",4.6185670703
"101102","S:Osteoblasts","FBN1","ITGAV","T:Astrocyte",2.4319409638
"10243","S:Osteoblasts","FN1","ITGAV","T:Astrocyte",5.6545120372
"103210","S:Osteoblasts","LAMC1","ITGAV","T:Astrocyte",3.083533422
"10462","S:Osteoblasts","MFGE8","ITGAV","T:Astrocyte",3.9837284111
"10561","S:Osteoblasts","PLAU","ITGAV","T:Astrocyte",2.8457033291
"10645","S:Osteoblasts","SERPINE1","ITGAV","T:Astrocyte",5.0991432337
"10751","S:Osteoblasts","TGFB1","ITGAV","T:Astrocyte",2.4759237348
"10843","S:Osteoblasts","VTN","ITGAV","T:Astrocyte",2.90761415
"11451","S:Osteoblasts","COL18A1","ITGB1","T:Astrocyte",2.018708975
"1156","S:Osteoblasts","COL1A1","ITGB1","T:Astrocyte",2.1496302184
"1166","S:Osteoblasts","COL1A2","ITGB1","T:Astrocyte",1.6226018962
"11742","S:Osteoblasts","COL3A1","ITGB1","T:Astrocyte",1.8953940475
"11842","S:Osteoblasts","COL4A1","ITGB1","T:Astrocyte",2.6912493513
"11935","S:Osteoblasts","COL4A4","ITGB1","T:Astrocyte",1.7974583036
"12242","S:Osteoblasts","COL6A1","ITGB1","T:Astrocyte",1.5343504482
"12333","S:Osteoblasts","COL6A2","ITGB1","T:Astrocyte",1.8760063051
"12434","S:Osteoblasts","COL6A3","ITGB1","T:Astrocyte",2.086834904
"12534","S:Osteoblasts","CXCL12","ITGB1","T:Astrocyte",1.8103177939
"12933","S:Osteoblasts","FN1","ITGB1","T:Astrocyte",3.9575311372
"13023","S:Osteoblasts","HSPG2","ITGB1","T:Astrocyte",1.6999462604
"13325","S:Osteoblasts","LGALS3BP","ITGB1","T:Astrocyte",1.5603739556
"13542","S:Osteoblasts","NPNT","ITGB1","T:Astrocyte",1.5008424175
"1375","S:Osteoblasts","TGM2","ITGB1","T:Astrocyte",2.0464581357
"13942","S:Osteoblasts","THBS2","ITGB1","T:Astrocyte",3.0115975966
"14051","S:Osteoblasts","TIMP2","ITGB1","T:Astrocyte",1.8719872357
"14183","S:Osteoblasts","VCAM1","ITGB1","T:Astrocyte",1.9842812299
"14232","S:Osteoblasts","VCAN","ITGB1","T:Astrocyte",3.3000838821
"14431","S:Osteoblasts","A2M","LRP1","T:Astrocyte",2.480128211
"1462","S:Osteoblasts","APP","LRP1","T:Astrocyte",2.1500513456
"14831","S:Osteoblasts","CALR","LRP1","T:Astrocyte",1.8092471277
"1494","S:Osteoblasts","CTGF","LRP1","T:Astrocyte",2.9952593693
"1505","S:Osteoblasts","LRPAP1","LRP1","T:Astrocyte",1.7757960163
"15154","S:Osteoblasts","MDK","LRP1","T:Astrocyte",2.0577990395
"15222","S:Osteoblasts","PLAT","LRP1","T:Astrocyte",2.1954081447
"1534","S:Osteoblasts","PLAU","LRP1","T:Astrocyte",2.0199147291
"15421","S:Osteoblasts","PSAP","LRP1","T:Astrocyte",1.6658181517
"1554","S:Osteoblasts","SERPINE1","LRP1","T:Astrocyte",4.3183546337
"1565","S:Osteoblasts","TFPI","LRP1","T:Astrocyte",1.8337853695
"1574","S:Osteoblasts","THBS1","LRP1","T:Astrocyte",2.3845303182
"11063","S:Osteoblasts","TNFSF12","TNFRSF12A","T:Osteoblasts",3.054259497
"24410","S:Osteoblasts","TIMP1","CD63","T:Osteoblasts",1.5347705451
"31510","S:Osteoblasts","TGM2","TBXA2R","T:Osteoblasts",2.3029411357
"10253","S:Osteoblasts","SLIT2","ROBO1","T:Osteoblasts",1.9811952353
"15164","S:Osteoblasts","RTN4","CNTNAP1","T:Osteoblasts",1.6078735152
"161110","S:Osteoblasts","RGMA","NEO1","T:Osteoblasts",1.9978555
"17134","S:Osteoblasts","PTHLH","PTH2R","T:Osteoblasts",1.6802319947
"2215","S:Osteoblasts","PDGFA","PDGFRA","T:Osteoblasts",3.0978489421
"2311","S:Osteoblasts","PDGFC","PDGFRA","T:Osteoblasts",2.1762508686
"2458","S:Osteoblasts","PDGFD","PDGFRA","T:Osteoblasts",3.1920954247
"2556","S:Osteoblasts","NGF","NGFRAP1","T:Osteoblasts",1.9742140363
"2658","S:Osteoblasts","NGF","KIDINS220","T:Osteoblasts",2.7669100363
