"","Source","Ligand","Receptor","Target","Weight"
"18576","S:Neurons","PKM","CD44","T:Neurons",1.036581819
"18577","S:Neurons","SPP1","CD44","T:Neurons",4.7203632284
"18578","S:Neurons","VIM","CD44","T:Neurons",2.6184810774
"18579","S:Neurons","COL18A1","GPC4","T:Neurons",1.7067616065
"18580","S:Neurons","C3","CD81","T:Neurons",-0.0833214555
"18581","S:Neurons","GPC3","CD81","T:Neurons",1.6000466719
"18582","S:Neurons","C3","CD46","T:Neurons",-0.0452161555000001
"18583","S:Neurons","ARF1","INSR","T:Neurons",0.8526656408
"18584","S:Neurons","NAMPT","INSR","T:Neurons",-0.1760321595
"18585","S:Neurons","APP","NGFR","T:Neurons",2.8450508622
"18586","S:Neurons","RTN4","NGFR","T:Neurons",2.1898323857
"18587","S:Neurons","APP","NCSTN","T:Neurons",2.6852057622
"18588","S:Neurons","APP","GPC1","T:Neurons",3.9938865622
"18589","S:Neurons","COL18A1","GPC1","T:Neurons",2.3674976065
"18590","S:Neurons","SLIT2","GPC1","T:Neurons",3.2936779439
"18591","S:Neurons","ADAM15","ITGAV","T:Neurons",1.3993284384
"18592","S:Neurons","AZGP1","ITGAV","T:Neurons",2.9441369607
"18593","S:Neurons","CALR","ITGAV","T:Neurons",1.7366870087
"18594","S:Neurons","COL1A1","ITGAV","T:Neurons",1.7241649537
"18595","S:Neurons","COL1A2","ITGAV","T:Neurons",2.3747641184
"18596","S:Neurons","COL4A1","ITGAV","T:Neurons",2.5862404839
"18597","S:Neurons","CYR61","ITGAV","T:Neurons",1.0832101995
"18598","S:Neurons","EDIL3","ITGAV","T:Neurons",2.348383332
"18599","S:Neurons","FN1","ITGAV","T:Neurons",0.824845533
"18600","S:Neurons","L1CAM","ITGAV","T:Neurons",3.889277489
"18601","S:Neurons","LAMB1","ITGAV","T:Neurons",2.8189191306
"18602","S:Neurons","MFGE8","ITGAV","T:Neurons",0.9502815614
"18603","S:Neurons","SPP1","ITGAV","T:Neurons",4.9115516284
"18604","S:Neurons","ADAM15","ITGB1","T:Neurons",1.2056797384
"18605","S:Neurons","ADAM17","ITGB1","T:Neurons",1.477979395
"18606","S:Neurons","COL18A1","ITGB1","T:Neurons",1.0142832065
"18607","S:Neurons","COL1A1","ITGB1","T:Neurons",1.1465162537
"18608","S:Neurons","COL1A2","ITGB1","T:Neurons",1.7611154184
"18609","S:Neurons","COL4A1","ITGB1","T:Neurons",1.9745917839
"18610","S:Neurons","COL6A1","ITGB1","T:Neurons",1.3503463524
"18611","S:Neurons","COL6A2","ITGB1","T:Neurons",-0.0326781232
"18612","S:Neurons","FBLN1","ITGB1","T:Neurons",-2.1435912903
"18613","S:Neurons","FN1","ITGB1","T:Neurons",0.186196833
"18614","S:Neurons","HSPG2","ITGB1","T:Neurons",2.1982048402
"18615","S:Neurons","LAMA4","ITGB1","T:Neurons",1.0027100523
"18616","S:Neurons","LAMB1","ITGB1","T:Neurons",2.2032704306
"18617","S:Neurons","LGALS3BP","ITGB1","T:Neurons",2.2354331819
"18618","S:Neurons","MDK","ITGB1","T:Neurons",3.166537919
"18619","S:Neurons","SPP1","ITGB1","T:Neurons",4.2719029284
"18620","S:Neurons","THBS1","ITGB1","T:Neurons",0.5413920637
"18621","S:Neurons","TIMP2","ITGB1","T:Neurons",1.0150530244
"18622","S:Neurons","ADAM10","AXL","T:Neurons",1.9634707175
"18623","S:Neurons","GAS6","AXL","T:Neurons",1.2245461269
"18624","S:Neurons","PROS1","AXL","T:Neurons",1.8236878145
"18625","S:Neurons","TIMP1","CD63","T:Astrocyte",-0.111297488
"18626","S:Neurons","THBS1","SCARB1","T:Astrocyte",0.6941254637
"18627","S:Neurons","SEMA3C","PLXND1","T:Astrocyte",2.7042027806
"18628","S:Neurons","NLGN3","NRXN1","T:Astrocyte",3.5072574933
"18629","S:Neurons","NLGN3","NRXN3","T:Astrocyte",4.0283134933
"18630","S:Neurons","NCAM1","PTPRA","T:Astrocyte",3.2988483488
"18631","S:Neurons","MFGE8","PDGFRB","T:Astrocyte",0.1141368614
"18632","S:Neurons","PDAP1","PDGFRB","T:Astrocyte",1.0887912258
"18633","S:Neurons","LAMB2","RPSA","T:Astrocyte",0.4045166868
"18634","S:Neurons","LAMB1","ITGB4","T:Astrocyte",3.7674048306
"18635","S:Neurons","L1CAM","ERBB3","T:Astrocyte",5.538526189
"18636","S:Neurons","HLA-B","CANX","T:Astrocyte",1.7586012275
"18637","S:Neurons","HLA-A","APLP2","T:Astrocyte",1.6045034822
"18638","S:Neurons","HBEGF","CD9","T:Astrocyte",4.0966272435
"18639","S:Neurons","HBEGF","CD82","T:Astrocyte",2.1727485435
"18640","S:Neurons","HBEGF","ERBB2","T:Astrocyte",2.6488198435
"18641","S:Neurons","HLA-A","ERBB2","T:Astrocyte",1.4642020822
"18642","S:Neurons","L1CAM","ERBB2","T:Astrocyte",3.557162789
"18643","S:Neurons","GNAI2","F2R","T:Astrocyte",1.407297359
"18644","S:Neurons","GAS6","TYRO3","T:Astrocyte",3.0879570269
"18645","S:Neurons","PROS1","TYRO3","T:Astrocyte",3.8260987145
"18646","S:Neurons","FN1","SDC2","T:Astrocyte",0.0972472329999999
"18647","S:Neurons","EFEMP2","PLSCR4","T:Astrocyte",1.3618196704
"18648","S:Neurons","COL9A3","MAG","T:Astrocyte",3.1069843269
"18649","S:Neurons","FN1","MAG","T:Astrocyte",0.947431233
"18650","S:Neurons","COL4A1","ITGB8","T:Astrocyte",3.4436471839
"18651","S:Neurons","FN1","ITGB8","T:Astrocyte",1.571252233
"18652","S:Neurons","COL4A1","CD47","T:Astrocyte",2.3380041839
"18653","S:Neurons","THBS1","CD47","T:Astrocyte",0.9638044637
"18654","S:Neurons","COL1A1","CD44","T:Astrocyte",1.0679280537
"18655","S:Neurons","COL1A2","CD44","T:Astrocyte",1.7185272184
"18656","S:Neurons","FN1","CD44","T:Astrocyte",0.100608633
"18657","S:Neurons","HBEGF","CD44","T:Astrocyte",1.7506976435
"18658","S:Neurons","PKM","CD44","T:Astrocyte",0.586533319
"18659","S:Neurons","SPP1","CD44","T:Astrocyte",4.2703147284
"18660","S:Neurons","VIM","CD44","T:Astrocyte",2.1684325774
"18661","S:Neurons","C3","CD81","T:Astrocyte",0.4071448445
"18662","S:Neurons","GPC3","CD81","T:Astrocyte",2.0905129719
"18663","S:Neurons","C3","CD46","T:Astrocyte",1.3256610445
"18664","S:Neurons","APP","NCSTN","T:Astrocyte",4.4685975622
"18665","S:Neurons","APP","GPC1","T:Astrocyte",4.5361275622
"18666","S:Neurons","COL18A1","GPC1","T:Astrocyte",2.9097386065
"18667","S:Neurons","SLIT2","GPC1","T:Astrocyte",3.8359189439
"18668","S:Neurons","ADAM17","NOTCH1","T:Astrocyte",3.663182795
"18669","S:Neurons","ADAM15","ITGAV","T:Astrocyte",2.3078451384
"18670","S:Neurons","AZGP1","ITGAV","T:Astrocyte",3.8526536607
"18671","S:Neurons","CALR","ITGAV","T:Astrocyte",2.6452037087
"18672","S:Neurons","COL1A1","ITGAV","T:Astrocyte",2.6326816537
"18673","S:Neurons","COL1A2","ITGAV","T:Astrocyte",3.2832808184
"18674","S:Neurons","COL4A1","ITGAV","T:Astrocyte",3.4947571839
"18675","S:Neurons","CYR61","ITGAV","T:Astrocyte",1.9917268995
"18676","S:Neurons","EDIL3","ITGAV","T:Astrocyte",3.256900032
"18677","S:Neurons","FN1","ITGAV","T:Astrocyte",1.733362233
"18678","S:Neurons","L1CAM","ITGAV","T:Astrocyte",4.797794189
"18679","S:Neurons","LAMB1","ITGAV","T:Astrocyte",3.7274358306
"18680","S:Neurons","MFGE8","ITGAV","T:Astrocyte",1.8587982614
"18681","S:Neurons","SPP1","ITGAV","T:Astrocyte",5.8200683284
"18682","S:Neurons","ADAM15","ITGB1","T:Astrocyte",1.0558642384
"18683","S:Neurons","ADAM17","ITGB1","T:Astrocyte",1.328163895
"18684","S:Neurons","COL18A1","ITGB1","T:Astrocyte",0.8644677065
"18685","S:Neurons","COL1A1","ITGB1","T:Astrocyte",0.9967007537
"18686","S:Neurons","COL1A2","ITGB1","T:Astrocyte",1.6112999184
"18687","S:Neurons","COL4A1","ITGB1","T:Astrocyte",1.8247762839
"18688","S:Neurons","COL6A1","ITGB1","T:Astrocyte",1.2005308524
"18689","S:Neurons","COL6A2","ITGB1","T:Astrocyte",-0.1824936232
"18690","S:Neurons","FBLN1","ITGB1","T:Astrocyte",-2.2934067903
"18691","S:Neurons","FN1","ITGB1","T:Astrocyte",0.0363813329999999
"18692","S:Neurons","HSPG2","ITGB1","T:Astrocyte",2.0483893402
"18693","S:Neurons","LAMA4","ITGB1","T:Astrocyte",0.8528945523
"18694","S:Neurons","LAMB1","ITGB1","T:Astrocyte",2.0534549306
"18695","S:Neurons","LGALS3BP","ITGB1","T:Astrocyte",2.0856176819
"18696","S:Neurons","MDK","ITGB1","T:Astrocyte",3.016722419
"18697","S:Neurons","SPP1","ITGB1","T:Astrocyte",4.1220874284
"18698","S:Neurons","THBS1","ITGB1","T:Astrocyte",0.3915765637
"18699","S:Neurons","TIMP2","ITGB1","T:Astrocyte",0.8652375244
"18700","S:Neurons","ADAM10","EPHA3","T:Astrocyte",2.3051506175
"18701","S:Neurons","ADAM10","AXL","T:Astrocyte",1.7657547175
"18702","S:Neurons","GAS6","AXL","T:Astrocyte",1.0268301269
"18703","S:Neurons","PROS1","AXL","T:Astrocyte",1.6259718145
"18704","S:Neurons","A2M","LRP1","T:Astrocyte",1.5678765792
"18705","S:Neurons","APP","LRP1","T:Astrocyte",3.3080489622
"18706","S:Neurons","C3","LRP1","T:Astrocyte",0.3303434445
"18707","S:Neurons","CALR","LRP1","T:Astrocyte",2.1224151087
"18708","S:Neurons","CTGF","LRP1","T:Astrocyte",-1.1509537353
"18709","S:Neurons","LPL","LRP1","T:Astrocyte",3.9713330029
"18710","S:Neurons","LRPAP1","LRP1","T:Astrocyte",2.3287661126
"18711","S:Neurons","MDK","LRP1","T:Astrocyte",3.617914719
"18712","S:Neurons","PLAT","LRP1","T:Astrocyte",2.6984662885
"18713","S:Neurons","PSAP","LRP1","T:Astrocyte",1.9709406484
"18714","S:Neurons","SERPINE2","LRP1","T:Astrocyte",1.8714390934
"18715","S:Neurons","THBS1","LRP1","T:Astrocyte",1.2817688637
"18716","S:Neurons","TIMP1","CD63","T:Osteoblasts",0.321610112
"18717","S:Neurons","THBS1","SCARB1","T:Osteoblasts",0.0141500637
"18718","S:Neurons","SEMA3C","PLXND1","T:Osteoblasts",1.7965610806
"18719","S:Neurons","SEMA3C","NRP2","T:Osteoblasts",1.7304498806
"18720","S:Neurons","RTN4","CNTNAP1","T:Osteoblasts",1.8082921857
"18721","S:Neurons","NLGN3","NRXN3","T:Osteoblasts",2.4631811933
"18722","S:Neurons","NCAM1","ROBO1","T:Osteoblasts",2.4131691488
"18723","S:Neurons","SLIT2","ROBO1","T:Osteoblasts",1.9566313439
"18724","S:Neurons","NCAM1","PTPRA","T:Osteoblasts",3.0005028488
"18725","S:Neurons","NCAM1","GFRA1","T:Osteoblasts",3.1519084488
"18726","S:Neurons","MFGE8","PDGFRB","T:Osteoblasts",1.0484332614
"18727","S:Neurons","PDAP1","PDGFRB","T:Osteoblasts",2.0230876258
"18728","S:Neurons","MDK","SDC4","T:Osteoblasts",4.507198319
"18729","S:Neurons","THBS1","SDC4","T:Osteoblasts",1.7870524637
"18730","S:Neurons","LRPAP1","SORT1","T:Osteoblasts",1.8254888126
"18731","S:Neurons","LRPAP1","LDLR","T:Osteoblasts",1.8109889126
"18732","S:Neurons","LAMB2","RPSA","T:Osteoblasts",-0.0832223131999999
"18733","S:Neurons","LAMB1","ITGA7","T:Osteoblasts",3.0592718306
"18734","S:Neurons","IGFBP4","FZD8","T:Osteoblasts",0.7541936875
"18735","S:Neurons","HMGB1","THBD","T:Osteoblasts",0.2162722137
"18736","S:Neurons","HLA-B","CANX","T:Osteoblasts",0.7738905275
"18737","S:Neurons","HLA-A","APLP2","T:Osteoblasts",1.0529944822
"18738","S:Neurons","HBEGF","CD9","T:Osteoblasts",1.8386680335
"18739","S:Neurons","HBEGF","CD82","T:Osteoblasts",1.3083635435
"18740","S:Neurons","HBEGF","ERBB2","T:Osteoblasts",2.3538745435
"18741","S:Neurons","HLA-A","ERBB2","T:Osteoblasts",1.1692567822
"18742","S:Neurons","L1CAM","ERBB2","T:Osteoblasts",3.262217489
"18743","S:Neurons","GNAS","PTGIR","T:Osteoblasts",0.8073646999
"18744","S:Neurons","GNAI2","IGF1R","T:Osteoblasts",0.651050259
"18745","S:Neurons","GPC3","IGF1R","T:Osteoblasts",1.3893128719
"18746","S:Neurons","GNAI2","F2R","T:Osteoblasts",0.370680259
"18747","S:Neurons","GNAI2","EDNRA","T:Osteoblasts",1.376688759
"18748","S:Neurons","GNAI2","ADRA2A","T:Osteoblasts",0.705722459
"18749","S:Neurons","GNAI2","ADCY9","T:Osteoblasts",0.921198359
"18750","S:Neurons","GNAS","ADCY9","T:Osteoblasts",0.9296385999
"18751","S:Neurons","GAS6","TYRO3","T:Osteoblasts",0.7907815269
"18752","S:Neurons","PROS1","TYRO3","T:Osteoblasts",1.5289232145
"18753","S:Neurons","FN1","TNFRSF11B","T:Osteoblasts",1.503441233
"18754","S:Neurons","THBS1","TNFRSF11B","T:Osteoblasts",1.9616364637
"18755","S:Neurons","FN1","PLAUR","T:Osteoblasts",-0.758572067
"18756","S:Neurons","FN1","ITGA8","T:Osteoblasts",1.617067233
"18757","S:Neurons","FN1","SDC2","T:Osteoblasts",0.475683933
"18758","S:Neurons","FN1","CD79A","T:Osteoblasts",-0.242104717
"18759","S:Neurons","FGF7","NRP1","T:Osteoblasts",0.2757307028
"18760","S:Neurons","SEMA3C","NRP1","T:Osteoblasts",2.3915038806
"18761","S:Neurons","FGF7","FGFR1","T:Osteoblasts",0.5328513028
"18762","S:Neurons","NCAM1","FGFR1","T:Osteoblasts",3.4721094488
"18763","S:Neurons","EFEMP2","PLSCR4","T:Osteoblasts",1.2616989704
"18764","S:Neurons","EFEMP2","AQP1","T:Osteoblasts",1.1315162704
"18765","S:Neurons","CYR61","ITGB5","T:Osteoblasts",0.3958689995
"18766","S:Neurons","EDIL3","ITGB5","T:Osteoblasts",1.615042132
"18767","S:Neurons","COL4A1","CD47","T:Osteoblasts",2.0480801839
"18768","S:Neurons","THBS1","CD47","T:Osteoblasts",0.6738804637
"18769","S:Neurons","COL1A1","ITGA11","T:Osteoblasts",1.4159994537
"18770","S:Neurons","COL1A2","ITGA11","T:Osteoblasts",2.0655986184
"18771","S:Neurons","COL1A1","ITGA1","T:Osteoblasts",2.0960026537
"18772","S:Neurons","COL1A2","ITGA1","T:Osteoblasts",2.7316018184
"18773","S:Neurons","COL4A1","ITGA1","T:Osteoblasts",2.9630781839
"18774","S:Neurons","COL6A1","ITGA1","T:Osteoblasts",2.3318327524
"18775","S:Neurons","COL6A2","ITGA1","T:Osteoblasts",0.9458082768
"18776","S:Neurons","LAMB1","ITGA1","T:Osteoblasts",3.1797568306
"18777","S:Neurons","COL1A1","CD36","T:Osteoblasts",1.4190420537
"18778","S:Neurons","COL1A2","CD36","T:Osteoblasts",2.0606412184
"18779","S:Neurons","THBS1","CD36","T:Osteoblasts",1.1429178637
"18780","S:Neurons","COL1A1","CD44","T:Osteoblasts",0.9841804537
"18781","S:Neurons","COL1A2","CD44","T:Osteoblasts",1.6347796184
"18782","S:Neurons","FN1","CD44","T:Osteoblasts",0.016861033
"18783","S:Neurons","HBEGF","CD44","T:Osteoblasts",1.6669500435
"18784","S:Neurons","PKM","CD44","T:Osteoblasts",0.502785719
"18785","S:Neurons","SPP1","CD44","T:Osteoblasts",4.1865671284
"18786","S:Neurons","VIM","CD44","T:Osteoblasts",2.0846849774
"18787","S:Neurons","COL1A1","CD93","T:Osteoblasts",0.00738355369999993
"18788","S:Neurons","COL1A2","CD93","T:Osteoblasts",0.6699827184
"18789","S:Neurons","COL4A1","CD93","T:Osteoblasts",0.9404590839
"18790","S:Neurons","COL4A2","CD93","T:Osteoblasts",0.7548862373
"18791","S:Neurons","COL18A1","GPC4","T:Osteoblasts",0.7258994465
"18792","S:Neurons","CALR","SCARF1","T:Osteoblasts",1.3262416087
"18793","S:Neurons","C3","IFITM1","T:Osteoblasts",-0.8651075555
"18794","S:Neurons","C3","CD81","T:Osteoblasts",0.1089506445
"18795","S:Neurons","GPC3","CD81","T:Osteoblasts",1.7923187719
"18796","S:Neurons","C3","CD46","T:Osteoblasts",0.2428466445
"18797","S:Neurons","B2M","TFRC","T:Osteoblasts",0.9530201086
"18798","S:Neurons","B2M","HLA-F","T:Osteoblasts",-0.0582529914000001
"18799","S:Neurons","CALR","HLA-F","T:Osteoblasts",0.6231071087
"18800","S:Neurons","ARF1","INSR","T:Osteoblasts",1.1884948408
"18801","S:Neurons","NAMPT","INSR","T:Osteoblasts",0.1597970405
"18802","S:Neurons","APP","NGFR","T:Osteoblasts",2.6062873622
"18803","S:Neurons","RTN4","NGFR","T:Osteoblasts",1.9510688857
"18804","S:Neurons","APP","NCSTN","T:Osteoblasts",2.9030740622
"18805","S:Neurons","APP","CAV1","T:Osteoblasts",2.8528765622
"18806","S:Neurons","CYR61","CAV1","T:Osteoblasts",0.8857658995
"18807","S:Neurons","GNAI2","CAV1","T:Osteoblasts",1.357276559
"18808","S:Neurons","ADAM17","NOTCH1","T:Osteoblasts",1.665047605
"18809","S:Neurons","ADAM15","ITGAV","T:Osteoblasts",1.2225910384
"18810","S:Neurons","AZGP1","ITGAV","T:Osteoblasts",2.7673995607
"18811","S:Neurons","CALR","ITGAV","T:Osteoblasts",1.5599496087
"18812","S:Neurons","COL1A1","ITGAV","T:Osteoblasts",1.5474275537
"18813","S:Neurons","COL1A2","ITGAV","T:Osteoblasts",2.1980267184
"18814","S:Neurons","COL4A1","ITGAV","T:Osteoblasts",2.4095030839
"18815","S:Neurons","CYR61","ITGAV","T:Osteoblasts",0.9064727995
"18816","S:Neurons","EDIL3","ITGAV","T:Osteoblasts",2.171645932
"18817","S:Neurons","FN1","ITGAV","T:Osteoblasts",0.648108133
"18818","S:Neurons","L1CAM","ITGAV","T:Osteoblasts",3.712540089
"18819","S:Neurons","LAMB1","ITGAV","T:Osteoblasts",2.6421817306
"18820","S:Neurons","MFGE8","ITGAV","T:Osteoblasts",0.7735441614
"18821","S:Neurons","SPP1","ITGAV","T:Osteoblasts",4.7348142284
"18822","S:Neurons","ADAM15","ITGB1","T:Osteoblasts",2.7199291384
"18823","S:Neurons","ADAM17","ITGB1","T:Osteoblasts",2.992228795
"18824","S:Neurons","COL18A1","ITGB1","T:Osteoblasts",2.5285326065
"18825","S:Neurons","COL1A1","ITGB1","T:Osteoblasts",2.6607656537
"18826","S:Neurons","COL1A2","ITGB1","T:Osteoblasts",3.2753648184
"18827","S:Neurons","COL4A1","ITGB1","T:Osteoblasts",3.4888411839
"18828","S:Neurons","COL6A1","ITGB1","T:Osteoblasts",2.8645957524
"18829","S:Neurons","COL6A2","ITGB1","T:Osteoblasts",1.4815712768
"18830","S:Neurons","FBLN1","ITGB1","T:Osteoblasts",-0.6293418903
"18831","S:Neurons","FN1","ITGB1","T:Osteoblasts",1.700446233
"18832","S:Neurons","HSPG2","ITGB1","T:Osteoblasts",3.7124542402
"18833","S:Neurons","LAMA4","ITGB1","T:Osteoblasts",2.5169594523
"18834","S:Neurons","LAMB1","ITGB1","T:Osteoblasts",3.7175198306
"18835","S:Neurons","LGALS3BP","ITGB1","T:Osteoblasts",3.7496825819
"18836","S:Neurons","MDK","ITGB1","T:Osteoblasts",4.680787319
"18837","S:Neurons","SPP1","ITGB1","T:Osteoblasts",5.7861523284
"18838","S:Neurons","THBS1","ITGB1","T:Osteoblasts",2.0556414637
"18839","S:Neurons","TIMP2","ITGB1","T:Osteoblasts",2.5293024244
"18840","S:Neurons","ADAM10","EPHA3","T:Osteoblasts",2.0426871175
"18841","S:Neurons","ADAM10","AXL","T:Osteoblasts",1.7322450175
"18842","S:Neurons","GAS6","AXL","T:Osteoblasts",0.9933204269
"18843","S:Neurons","PROS1","AXL","T:Osteoblasts",1.5924621145
"18844","S:Neurons","A2M","LRP1","T:Osteoblasts",0.6211185792
"18845","S:Neurons","APP","LRP1","T:Osteoblasts",2.3612909622
"18846","S:Neurons","C3","LRP1","T:Osteoblasts",-0.6164145555
"18847","S:Neurons","CALR","LRP1","T:Osteoblasts",1.1756571087
"18848","S:Neurons","CTGF","LRP1","T:Osteoblasts",-2.0977117353
"18849","S:Neurons","LPL","LRP1","T:Osteoblasts",3.0245750029
"18850","S:Neurons","LRPAP1","LRP1","T:Osteoblasts",1.3820081126
"18851","S:Neurons","MDK","LRP1","T:Osteoblasts",2.671156719
"18852","S:Neurons","PLAT","LRP1","T:Osteoblasts",1.7517082885
"18853","S:Neurons","PSAP","LRP1","T:Osteoblasts",1.0241826484
"18854","S:Neurons","SERPINE2","LRP1","T:Osteoblasts",0.9246810934
"18855","S:Neurons","THBS1","LRP1","T:Osteoblasts",0.3350108637
"18856","S:Neurons","TIMP1","CD63","T:T_Cells",-2.349557888
"18857","S:Neurons","NCAM1","PTPRA","T:T_Cells",2.7267735288
"18858","S:Neurons","LRPAP1","SORL1","T:T_Cells",1.7916912126
"18859","S:Neurons","LAMB2","RPSA","T:T_Cells",2.3068666868
"18860","S:Neurons","HLA-B","CANX","T:T_Cells",-0.2836135725
"18861","S:Neurons","HLA-A","APLP2","T:T_Cells",-0.6611525178
"18862","S:Neurons","GNAI2","F2R","T:T_Cells",0.802132459
"18863","S:Neurons","FN1","ITGB7","T:T_Cells",0.406668333
"18864","S:Neurons","COL4A1","CD47","T:T_Cells",2.0381576839
"18865","S:Neurons","THBS1","CD47","T:T_Cells",0.6639579637
"18866","S:Neurons","COL1A1","CD44","T:T_Cells",1.4541514537
"18867","S:Neurons","COL1A2","CD44","T:T_Cells",2.1047506184
"18868","S:Neurons","FN1","CD44","T:T_Cells",0.486832033
"18869","S:Neurons","HBEGF","CD44","T:T_Cells",2.1369210435
"18870","S:Neurons","PKM","CD44","T:T_Cells",0.972756719
"18871","S:Neurons","SPP1","CD44","T:T_Cells",4.6565381284
"18872","S:Neurons","VIM","CD44","T:T_Cells",2.5546559774
"18873","S:Neurons","CFH","SELL","T:T_Cells",-0.6988849381
"18874","S:Neurons","C3","ITGB2","T:T_Cells",0.4397069445
"18875","S:Neurons","CTGF","ITGB2","T:T_Cells",-1.2985902353
"18876","S:Neurons","CYR61","ITGB2","T:T_Cells",0.9693017995
"18877","S:Neurons","PLAT","ITGB2","T:T_Cells",2.4978297885
"18878","S:Neurons","C3","IFITM1","T:T_Cells",0.00688924449999995
"18879","S:Neurons","C3","CD46","T:T_Cells",-0.1947286555
"18880","S:Neurons","B2M","HLA-F","T:T_Cells",1.0399920086
"18881","S:Neurons","CALR","HLA-F","T:T_Cells",1.7213521087
"18882","S:Neurons","B2M","CD3G","T:T_Cells",2.3008006086
"18883","S:Neurons","HLA-A","CD3G","T:T_Cells",2.6407904822
"18884","S:Neurons","HLA-B","CD3G","T:T_Cells",1.9609332275
"18885","S:Neurons","HLA-C","CD3G","T:T_Cells",2.4540292693
"18886","S:Neurons","B2M","CD3D","T:T_Cells",3.3795456086
"18887","S:Neurons","HLA-A","CD3D","T:T_Cells",3.7195354822
"18888","S:Neurons","HLA-B","CD3D","T:T_Cells",3.0396782275
"18889","S:Neurons","HLA-C","CD3D","T:T_Cells",3.5327742693
"18890","S:Neurons","B2M","CD247","T:T_Cells",1.7505966086
"18891","S:Neurons","ADAM15","ITGB1","T:T_Cells",0.1639967384
"18892","S:Neurons","ADAM17","ITGB1","T:T_Cells",0.436296395
"18893","S:Neurons","COL18A1","ITGB1","T:T_Cells",-0.0273997935
"18894","S:Neurons","COL1A1","ITGB1","T:T_Cells",0.1048332537
"18895","S:Neurons","COL1A2","ITGB1","T:T_Cells",0.7194324184
"18896","S:Neurons","COL4A1","ITGB1","T:T_Cells",0.9329087839
"18897","S:Neurons","COL6A1","ITGB1","T:T_Cells",0.3086633524
"18898","S:Neurons","COL6A2","ITGB1","T:T_Cells",-1.0743611232
"18899","S:Neurons","FBLN1","ITGB1","T:T_Cells",-3.1852742903
"18900","S:Neurons","FN1","ITGB1","T:T_Cells",-0.855486167
"18901","S:Neurons","HSPG2","ITGB1","T:T_Cells",1.1565218402
"18902","S:Neurons","LAMA4","ITGB1","T:T_Cells",-0.0389729476999999
"18903","S:Neurons","LAMB1","ITGB1","T:T_Cells",1.1615874306
"18904","S:Neurons","LGALS3BP","ITGB1","T:T_Cells",1.1937501819
"18905","S:Neurons","MDK","ITGB1","T:T_Cells",2.124854919
"18906","S:Neurons","SPP1","ITGB1","T:T_Cells",3.2302199284
"18907","S:Neurons","THBS1","ITGB1","T:T_Cells",-0.5002909363
"18908","S:Neurons","TIMP2","ITGB1","T:T_Cells",-0.0266299755999999
"18909","S:Neurons","TIMP1","CD63","T:NK",-1.075164488
"18910","S:Neurons","NCAM1","PTPRA","T:NK",3.0108344488
"18911","S:Neurons","LRPAP1","SORL1","T:NK",1.9491206126
"18912","S:Neurons","LAMB2","RPSA","T:NK",1.7466303868
"18913","S:Neurons","HLA-E","KLRC2","T:NK",0.6404003563
"18914","S:Neurons","HLA-C","KIR2DL3","T:NK",1.6098445693
"18915","S:Neurons","HLA-B","CANX","T:NK",-0.0292765724999999
"18916","S:Neurons","HLA-A","APLP2","T:NK",-0.5210895178
"18917","S:Neurons","GNAS","PTGDR","T:NK",1.4126511999
"18918","S:Neurons","GNAI2","F2R","T:NK",0.916879159
"18919","S:Neurons","FN1","ITGB7","T:NK",0.449919833
"18920","S:Neurons","FN1","ITGA4","T:NK",0.343053433
"18921","S:Neurons","MDK","ITGA4","T:NK",3.336394519
"18922","S:Neurons","SPP1","ITGA4","T:NK",4.3927595284
"18923","S:Neurons","THBS1","ITGA4","T:NK",0.6672486637
"18924","S:Neurons","COL4A1","CD47","T:NK",2.1855954839
"18925","S:Neurons","THBS1","CD47","T:NK",0.8113957637
"18926","S:Neurons","COL1A1","CD44","T:NK",1.5436657537
"18927","S:Neurons","COL1A2","CD44","T:NK",2.1942649184
"18928","S:Neurons","FN1","CD44","T:NK",0.576346333
"18929","S:Neurons","HBEGF","CD44","T:NK",2.2264353435
